 Category,Product/Tool,Short Update,Long Update,Document Link,Example Link,Release
Operations,SDK,SAS Visual Analytics SDK: getData method on ObjectHandle,Returns all of the data from the report object. This data matches what appears in the report object, including any filters that have been applied.,https://developer.sas.com/sdk/va/docs/api/ObjectHandle/#getdataoptions-object-reportobjectresultdata,https://developer.sas.com/sdk/va/docs/api/ObjectHandle/#getdataoptions-object-reportobjectresultdata,202311
Operations,SAS Visual Forecasting,Batch Processing Enhancements for SAS Model Studio Forecasting projects,Prior to this release, when running a project in batch mode, there was no way to tell which, if any, models had failed for any particular time series. Starting in 2025.08, the batch log records any model that has failed when the pipeline is run. Be sure to examine this log after the batch processing is complete and make any necessary changes to the time series in Interactive Modeling,https://go.documentation.sas.com/doc/en/capcdc/v_033/vfcdc/vfug/n194n9wnp2xokzn15f9gwn3ejtjo.htm,https://go.documentation.sas.com/doc/en/capcdc/v_033/vfcdc/vfug/n194n9wnp2xokzn15f9gwn3ejtjo.htm,202508
Operations,SAS Portal Framework for SAS Viya,All currently available objects can be created using the Portal Builder object,All currently available objects can be created using the Portal Builder object,https://github.com/sassoftware/sas-portal-framework-for-sas-viya/blob/main/CHANGELOG.md#sas-portal-framework-for-sas-viya-v120,https://github.com/sassoftware/sas-portal-framework-for-sas-viya/blob/main/CHANGELOG.md#sas-portal-framework-for-sas-viya-v120,202507
Operations,SAS Portal Framework for SAS Viya,New object: Data Product Registry,The Data Product Registry object enables users to add data products to their environment,https://sassoftware.github.io/sas-portal-framework-for-sas-viya/Objects/data-product-registry-object,https://sassoftware.github.io/sas-portal-framework-for-sas-viya/Objects/data-product-registry-object,202507
Operations,SAS Portal Framework for SAS Viya,New utility function: getFormattedDatetime,Returns a string with the formatted current datetime for easy integration with SAS,https://github.com/sassoftware/sas-portal-framework-for-sas-viya/blob/main/CHANGELOG.md#sas-portal-framework-for-sas-viya-v110,https://github.com/sassoftware/sas-portal-framework-for-sas-viya/blob/main/js/utility/get-formatted-datetime.js,202507
Operations,SAS Portal Framework for SAS Viya,New utility function: copyReport,Creates a copy of the report,https://github.com/sassoftware/sas-portal-framework-for-sas-viya/blob/main/CHANGELOG.md#sas-portal-framework-for-sas-viya-v110,https://github.com/sassoftware/sas-portal-framework-for-sas-viya/blob/main/js/utility/copy-report.js,202507
Operations,SAS Portal Framework for SAS Viya,New object: Data Product Marketplace,The Data Product Marketplace object enables users to search data products in their environment,https://sassoftware.github.io/sas-portal-framework-for-sas-viya/Objects/data-product-marketplace-object,https://sassoftware.github.io/sas-portal-framework-for-sas-viya/Objects/data-product-marketplace-object,202507
Operations,SAS Portal Framework for SAS Viya,New utility function: copyFile,Creates a copy of the file,https://github.com/sassoftware/sas-portal-framework-for-sas-viya/blob/main/CHANGELOG.md#sas-portal-framework-for-sas-viya-v110,https://github.com/sassoftware/sas-portal-framework-for-sas-viya/blob/main/js/utility/copy-file.js,202507
Operations,SAS Portal Framework for SAS Viya,The MAS Module Scorer object now provides the ability to delete MAS Modules,The MAS Module Scorer object now provides the ability to delete MAS Modules,https://github.com/sassoftware/sas-portal-framework-for-sas-viya/blob/main/CHANGELOG.md#sas-portal-framework-for-sas-viya-v103,https://github.com/sassoftware/sas-portal-framework-for-sas-viya/blob/main/CHANGELOG.md#sas-portal-framework-for-sas-viya-v103,202506
Operations,SAS Portal Framework for SAS Viya,New Object runCustomCode, a complex new object type that provides the capability to run code on page load, trigger actions and trigger code on page unload,New Object runCustomCode, a complex new object type that provides the capability to run code on page load, trigger actions and trigger code on page unload,https://github.com/sassoftware/sas-portal-framework-for-sas-viya/blob/main/CHANGELOG.md#sas-portal-framework-for-sas-viya-v103,https://github.com/sassoftware/sas-portal-framework-for-sas-viya/blob/main/CHANGELOG.md#sas-portal-framework-for-sas-viya-v103,202506
Operations,SAS Portal Framework for SAS Viya,New utility function createCASSession, handles the creation of a CAS session,createCASSession, handles the creation of a CAS session,https://github.com/sassoftware/sas-portal-framework-for-sas-viya/blob/main/CHANGELOG.md#sas-portal-framework-for-sas-viya-v103,https://github.com/sassoftware/sas-portal-framework-for-sas-viya/blob/main/CHANGELOG.md#sas-portal-framework-for-sas-viya-v103,202506
Operations,SAS Portal Framework for SAS Viya,The SCR Module Scorer object has been added,The SCR Module Scorer object has been added,https://github.com/sassoftware/sas-portal-framework-for-sas-viya/blob/main/CHANGELOG.md#sas-portal-framework-for-sas-viya-v104,https://github.com/sassoftware/sas-portal-framework-for-sas-viya/blob/main/CHANGELOG.md#sas-portal-framework-for-sas-viya-v104,202506
Operations,SAS Portal Framework for SAS Viya,New utility function getSCRMetadata, retrieves the inputs and outputs of a SCR endpoint,New utility function getSCRMetadata, retrieves the inputs and outputs of a SCR endpoint,https://github.com/sassoftware/sas-portal-framework-for-sas-viya/blob/main/CHANGELOG.md#sas-portal-framework-for-sas-viya-v104,https://github.com/sassoftware/sas-portal-framework-for-sas-viya/blob/main/CHANGELOG.md#sas-portal-framework-for-sas-viya-v104,202506
Operations,SAS Portal Framework for SAS Viya,New utility function terminateSASSession, handles the termination of a SAS session,terminateSASSession, handles the termination of a SAS session,https://github.com/sassoftware/sas-portal-framework-for-sas-viya/blob/main/CHANGELOG.md#sas-portal-framework-for-sas-viya-v103,https://github.com/sassoftware/sas-portal-framework-for-sas-viya/blob/main/CHANGELOG.md#sas-portal-framework-for-sas-viya-v103,202506
Operations,SAS Portal Framework for SAS Viya,New utility function scoreSCR, which enables you to score a SCR endpoint,New utility function scoreSCR, which enables you to score a SCR endpoint,https://github.com/sassoftware/sas-portal-framework-for-sas-viya/blob/main/CHANGELOG.md#sas-portal-framework-for-sas-viya-v104,https://github.com/sassoftware/sas-portal-framework-for-sas-viya/blob/main/CHANGELOG.md#sas-portal-framework-for-sas-viya-v104,202506
Operations,SAS Portal Framework for SAS Viya,New utility function terminateCASSession, handles the termination of a CAS session,terminateCASSession, handles the termination of a CAS session,https://github.com/sassoftware/sas-portal-framework-for-sas-viya/blob/main/CHANGELOG.md#sas-portal-framework-for-sas-viya-v103,https://github.com/sassoftware/sas-portal-framework-for-sas-viya/blob/main/CHANGELOG.md#sas-portal-framework-for-sas-viya-v103,202506
Operations,SAS Portal Framework for SAS Viya,New utility function getAllURLSearchParams, retrieves the parameters in the URL of the page,getAllURLSearchParams, retrieves the parameters in the URL of the page,https://github.com/sassoftware/sas-portal-framework-for-sas-viya/blob/main/CHANGELOG.md#sas-portal-framework-for-sas-viya-v103,https://github.com/sassoftware/sas-portal-framework-for-sas-viya/blob/main/CHANGELOG.md#sas-portal-framework-for-sas-viya-v103,202506
Operations,SAS Portal Framework for SAS Viya,Initial release of the SAS Portal Framework for SAS Viya,Create a portal to consolidate your reporting, links, jobs, and more into a unified interface that supports full authentication and authorization. Built on top of SAS Viya.,https://github.com/sassoftware/sas-portal-framework-for-sas-viya,https://github.com/sassoftware/sas-portal-framework-for-sas-viya,202503
Operations,SAS Event Stream Processing,Log Tab for Virtual Environments,When a system administrator creates or updates a virtual environment, the new Log tab provides information about the progress of building the virtual environment. If the process fails, the Log tab displays error messages,https://go.documentation.sas.com/doc/en/espcdc/v_061/espstudio/p1ry9hg6tws9e2n1s2xb7z43qy48ss02.htm#p0bkncxy82n6pnn1cgavywqzouo2,https://go.documentation.sas.com/doc/en/espcdc/v_061/espstudio/p1ry9hg6tws9e2n1s2xb7z43qy48ss02.htm#p0bkncxy82n6pnn1cgavywqzouo2,202506
Operations,SAS Event Stream Processing,New Option: No Python Dependencies,When you select a virtual environment for your project, you can now choose an option to not include Python dependencies. If you use SAS Event Stream Manager to create a project container for your project, selecting this option can result in faster image creation as well as a smaller container image,https://go.documentation.sas.com/doc/en/espcdc/v_061/espstudio/n1t654w729vf7gn19p3f3oe8pv99.htm,https://go.documentation.sas.com/doc/en/espcdc/v_061/espstudio/n1t654w729vf7gn19p3f3oe8pv99.htm,202506
Operations,SAS Event Stream Processing,Ability to View Contents of the Built-In Virtual Environment,A system administrator can now view which Python packages are included in the built-in environment. Previously, you could not view this information,https://go.documentation.sas.com/doc/en/espcdc/v_061/espstudio/p1ry9hg6tws9e2n1s2xb7z43qy48ss02.htm#p0bkncxy82n6pnn1cgavywqzouo2,https://go.documentation.sas.com/doc/en/espcdc/v_061/espstudio/p1ry9hg6tws9e2n1s2xb7z43qy48ss02.htm#p0bkncxy82n6pnn1cgavywqzouo2,202506
Operations,SAS Event Stream Processing,Ability to Import a requirements.txt File into an Existing Virtual Environment,A system administrator can now import a requirements.txt file into an existing virtual environment. Previously, you could import data from a requirements.txt file only when creating a virtual environment,https://go.documentation.sas.com/doc/en/espcdc/v_061/espstudio/p1ry9hg6tws9e2n1s2xb7z43qy48ss02.htm#p0bkncxy82n6pnn1cgavywqzouo2,https://go.documentation.sas.com/doc/en/espcdc/v_061/espstudio/p1ry9hg6tws9e2n1s2xb7z43qy48ss02.htm#p0bkncxy82n6pnn1cgavywqzouo2,202506
Operations,SAS Event Stream Processing,Ability to Create Arm64 Source Images for Project Containers,You can now use SAS Event Stream Manager to create Arm64 source images for use in project containers. Previously, when you wanted to use a project container in an Arm64 environment, your organization had to provide the Arm64 source images,https://go.documentation.sas.com/doc/en/espcdc/v_060/esmuse/n1v1x6g6c0ar41n1mbugtbcyzh7u.htm#p1lc1p5riwov2pn1alg0kctyclpq,https://go.documentation.sas.com/doc/en/espcdc/v_060/esmuse/n1v1x6g6c0ar41n1mbugtbcyzh7u.htm#p1lc1p5riwov2pn1alg0kctyclpq,202505
Operations,SAS Event Stream Processing,Enhancement to the Ability to Choose Whether ESP Servers Stop and Start When the SAS Viya Platform Is Stopped and Started,When you use SAS Event Stream Manager to monitor a project, a new field indicates whether the ESP server that was created for the project is required to be in continuous operation. Previously, there was no easy way to tell whether continuous operation was selected when the project was deployed in SAS Event Stream Manager,https://go.documentation.sas.com/doc/en/espcdc/v_060/esmuse/n02gb4qbbxf2uon1skkno87zcxkf.htm#n0kvj5xc37ekg0n1j00h5yluh46j,https://go.documentation.sas.com/doc/en/espcdc/v_060/esmuse/n02gb4qbbxf2uon1skkno87zcxkf.htm#n0kvj5xc37ekg0n1j00h5yluh46j,202505
Operations,SAS Event Stream Processing,ESI Workflows for Stopping and Starting an ESP Standalone Environment,SAS Event Stream Processing Standalone Installer (ESI) now includes stop-all and start-all ESI workflows that you can use to stop and start your ESP Standalone environment,https://documentation.sas.com/doc/en/espcdc/v_059/espex/n1h32i4ez0kadvn1rwbuiaclx2q4.htm#p0ni8cwbrk3sl9n1r059q2edlwwl,https://documentation.sas.com/doc/en/espcdc/v_059/espex/n1h32i4ez0kadvn1rwbuiaclx2q4.htm#p0ni8cwbrk3sl9n1r059q2edlwwl,202504
Operations,SAS Event Stream Processing,Source Images for Project Containers Can Be Pulled from the SAS Container Registry,When you create a project container for use in Red Hat Enterprise Linux 8 for x86 architectures, SAS Event Stream Manager can pull source images directly from the SAS Container Registry. Previously you had to store the source images in your own organization's container registry,https://go.documentation.sas.com/doc/en/espcdc/v_059/espwn/n1hipt5krivstln1keez5fbzs1wq.htm#n1av70j2sr9pd2n1a0dmkq9v4dcz,https://go.documentation.sas.com/doc/en/espcdc/v_059/espwn/n1hipt5krivstln1keez5fbzs1wq.htm#n1av70j2sr9pd2n1a0dmkq9v4dcz,202504
Operations,SAS Event Stream Processing,Ability to Use a ConfigMap When Creating Project Containers,When you are creating project containers, you can use a Kubernetes ConfigMap that specifies default locations for source images,https://documentation.sas.com/doc/en/espcdc/v_059/esmuse/p1lpbl7fvj9ivln1mjixi4hdrnu7.htm#p0msgzdsgfyjtnn1mm0nnkn8n5sh,https://documentation.sas.com/doc/en/espcdc/v_059/esmuse/p1lpbl7fvj9ivln1mjixi4hdrnu7.htm#p0msgzdsgfyjtnn1mm0nnkn8n5sh,202504
Operations,SAS Event Stream Processing,New Attribute for Handling Lua and Python Exceptions,The optional on-script-exception attribute enables you to specify how exceptions that are encountered during the execution of Lua or Python code are handled. You can set this attribute at project level, or for a Lua window, a Python window, or a custom window,https://documentation.sas.com/doc/en/espcdc/v_059/espxmllang/p0q0eqkdepoybpn12dub6z8zji5p.htm#n0owu3ki15ry1in1w6a9bdhs3vh7,https://documentation.sas.com/doc/en/espcdc/v_059/espxmllang/p0q0eqkdepoybpn12dub6z8zji5p.htm#n0owu3ki15ry1in1w6a9bdhs3vh7,202504
Operations,SAS Event Stream Processing,Enhancements to the Configuration of Custom Windows,When you are working on the configuration object (_espconfig_) of a custom window, you can use the new esp_type field to specify the data type of the fields that the user of the custom window is permitted to map to input variables and output variables,https://documentation.sas.com/doc/en/espcdc/v_059/espcreatewindows/p1e2lkph7tr1u0n1pan9g8mgyezi.htm#n0p0ewowjueyptn11rx6ybmb6sq1,https://documentation.sas.com/doc/en/espcdc/v_059/espcreatewindows/p1e2lkph7tr1u0n1pan9g8mgyezi.htm#n0p0ewowjueyptn11rx6ybmb6sq1,202504
Operations,SAS Event Stream Processing,ESI Can Deploy SAS Event Stream Processing in Your Own Kubernetes Cluster,SAS Event Stream Processing Standalone Installer (ESI) enables you to install standalone SAS Event Stream Processing with minimal SAS Viya platform dependencies. You can now use ESI to deploy SAS Event Stream Processing in your own Kubernetes cluster. Previously you could use ESI only to deploy SAS Event Stream Processing in Microsoft Azure,https://go.documentation.sas.com/doc/en/espcdc/v_058/espex/n1h32i4ez0kadvn1rwbuiaclx2q4.htm,https://go.documentation.sas.com/doc/en/espcdc/v_058/espex/n1h32i4ez0kadvn1rwbuiaclx2q4.htm,202503
Operations,SAS Event Stream Processing,New Parameters for the OPC-UA Connector and Adapter,The new retryconnection parameter enables you to specify whether to periodically retry the connection to the OPC-UA server if the server goes down. The retryqueuesize parameter enables you to specify the size of the buffer that is used to save event blocks that are generated by the subscribed window while the connection is down,https://go.documentation.sas.com/doc/en/espcdc/v_058/espca/n1mvu44n4xi8y8n1jgoancvzzfyv.htm,https://go.documentation.sas.com/doc/en/espcdc/v_058/espca/n1mvu44n4xi8y8n1jgoancvzzfyv.htm,202503
Operations,SAS Event Stream Processing,ESI Can Use a Mirror Registry,When you do not want to use ESI with the SAS Container Registry, you can use SAS Mirror Manager to create a mirror registry for the SAS software container images in your order,https://go.documentation.sas.com/doc/en/espcdc/v_058/espex/n1h32i4ez0kadvn1rwbuiaclx2q4.htm#n06mzy6u30oibmn17m0enxud5bfc,https://go.documentation.sas.com/doc/en/espcdc/v_058/espex/n1h32i4ez0kadvn1rwbuiaclx2q4.htm#n06mzy6u30oibmn17m0enxud5bfc,202503
Operations,SAS Event Stream Processing,New Attribute for StateDB Writer and StateDB Reader Windows,When the database type is Redis, you can use the keep-alive-ping attribute to specify the interval at which to send a ping command to keep the connection alive,https://go.documentation.sas.com/doc/en/espcdc/v_058/espxmllang/p1toqgnkiin368n12pemenerja05.htm#n0en1lmqghly67n11ozvd0j7kjs0,https://go.documentation.sas.com/doc/en/espcdc/v_058/espxmllang/p1toqgnkiin368n12pemenerja05.htm#n0en1lmqghly67n11ozvd0j7kjs0,202503
Operations,SAS Event Stream Processing,New Parameter for the RabbitMQ Connector and Adapter,When you use the RabbitMQ publisher connector or publisher adapter, you should now use the queuename parameter instead of the buspersistencequeue parameter to specify the queue name. The queuename parameter can also be used to specify the queue name when the buspersistence parameter is disabled,https://go.documentation.sas.com/doc/en/espcdc/v_058/espca/p1k84sxazgi57dn19ij9yz9tu6u6.htm,https://go.documentation.sas.com/doc/en/espcdc/v_058/espca/p1k84sxazgi57dn19ij9yz9tu6u6.htm,202503
Operations,SAS Event Stream Processing,Critical Change: Ability to Choose Whether ESP Servers Stop and Start When the SAS Viya Platform Is Stopped and Started,Under certain circumstances, you can now choose whether ESP servers stop and start when the SAS Viya platform is stopped and started,https://go.documentation.sas.com/doc/en/espcdc/v_058/espex/n19tbdmek5u0rdn1f31lktl95r27.htm#n0hptie4ryppnin1cjlx1o5jfn32,https://go.documentation.sas.com/doc/en/espcdc/v_058/esmuse/p1lu9v72h7xva0n0z22usqvp1anc.htm,202503
